frame.number|frame.time|frame.time_relative|frame.len|ip.version|ip.proto|ip.src|ip.dst|ip.flags|ip.frag_offset|ip.ttl|ip.len|ip.fragment.error|tcp.stream|tcp.time_relative|tcp.time_delta|tcp.srcport|tcp.dstport|tcp.len|tcp.hdr_len|tcp.pdu.size|tcp.window_size|tcp.flags|tcp.flags.fin|tcp.flags.ack|tcp.flags.syn|tcp.analysis.retransmission|tcp.analysis.rto|tcp.analysis.ack_rtt|tcp.analysis.initial_rtt|tcp.analysis.bytes_in_flight|tcp.analysis.duplicate_ack|tcp.analysis.fast_retransmission|tcp.analysis.flags|tcp.analysis.keep_alive|tcp.analysis.keep_alive_ack|tcp.analysis.lost_segment|tcp.analysis.out_of_order|tcp.analysis.reused_ports|tcp.analysis.rto_frame|tcp.analysis.spurious_retransmission|tcp.analysis.tfo_syn|tcp.analysis.window_full|tcp.analysis.window_update|tcp.analysis.zero_window|tcp.analysis.zero_window_probe|tcp.analysis.zero_window_probe_ack|tcp.options.wscale.multiplier|tcp.segment.error|tls.record.content_type|tls.handshake.type|tls.alert_message|tls.handshake.cert_type.type|tls.handshake.extensions_server_name|tls.handshake.extensions_alpn_str|tls.resumed|tls.handshake.ciphersuite|tls.segment.error|tls.alert_message|tls.alert_message.desc|tls.alert_message.level|x509ce.dNSName|http.response.code|http.location|http.request.full_uri|http.request.method|http.request.uri|http.time|http.content_length|http.referer|_ws.expert.severity|udp.stream|udp.dstport|udp.srcport|udp.length.bad|udp.length.bad_zero|udp.possible_traceroute|udp.checksum.bad|dns.flags|dns.flags.rcode|dns.flags.response|dns.time|dns.count.queries|dns.qry.name|dns.resp.ttl
48|Dec 22, 2019 18:23:11.667562000 GMT|2.455105000|96|6|||||||||4|0.128897000|0.128897000|443|42516|0|40||28960|0x00000012|0|1|1|||0.128897000|||||||||||||||||||128|||||||||||||||||||||||2097152||||||||||||||
49|Dec 22, 2019 18:23:11.667919000 GMT|2.455462000|88|6|||||||||4|0.129254000|0.000357000|42516|443|0|32||81408|0x00000010|0|1|0|||0.000357000|0.129254000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
51|Dec 22, 2019 18:23:11.670525000 GMT|2.458068000|266|6|||||||||4|0.131860000|0.002606000|42516|443|178|32||81408|0x00000018|0|1|0||||0.129254000|178|||||||||||||||||||22|1|||gnu0.azenqos.com|http/1.1||49195,49196,52393,49199,49200,52392,49161,49162,49171,49172,156,157,47,53||||||||||||||||||||||||||||
54|Dec 22, 2019 18:23:11.784834000 GMT|2.572377000|88|6|||||||||4|0.246169000|0.114309000|443|42516|0|32||30080|0x00000010|0|1|0|||0.114309000|0.129254000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
56|Dec 22, 2019 18:23:11.785033000 GMT|2.572576000|1426|6|||||||||4|0.246368000|0.000199000|443|42516|1338|32||30080|0x00000010|0|1|0||||0.129254000|1338|||||||||||||||||||22|2||||http/1.1||49199||||||||||||||||||||||||||||
57|Dec 22, 2019 18:23:11.785213000 GMT|2.572756000|88|6|||||||||4|0.246548000|0.000180000|42516|443|0|32||83968|0x00000010|0|1|0|||0.000180000|0.129254000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
60|Dec 22, 2019 18:23:11.785336000 GMT|2.572879000|1426|6|||||||||4|0.246671000|0.000123000|443|42516|1338|32||30080|0x00000010|0|1|0||||0.129254000|1338|||||||||||||||||||22|11|||||||||||*.azenqos.com,azenqos.com|||||||||||||||||||||||
61|Dec 22, 2019 18:23:11.785461000 GMT|2.573004000|88|6|||||||||4|0.246796000|0.000125000|42516|443|0|32||86528|0x00000010|0|1|0|||0.000125000|0.129254000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
64|Dec 22, 2019 18:23:11.785532000 GMT|2.573075000|383|6|||||||||4|0.246867000|0.000071000|443|42516|295|32||30080|0x00000018|0|1|0||||0.129254000|295|||||||||||||||||||22,22|12,14||||||||||||||||||||||||||||||||||
65|Dec 22, 2019 18:23:11.785697000 GMT|2.573240000|88|6|||||||||4|0.247032000|0.000165000|42516|443|0|32||89088|0x00000010|0|1|0|||0.000165000|0.129254000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
67|Dec 22, 2019 18:23:11.792796000 GMT|2.580339000|181|6|||||||||4|0.254131000|0.007099000|42516|443|93|32||89088|0x00000018|0|1|0||||0.129254000|93|||||||||||||||||||22,20,22|16||||||||||||||||||||||||||||||||||
70|Dec 22, 2019 18:23:11.897860000 GMT|2.685403000|362|6|||||||||4|0.359195000|0.105064000|443|42516|274|32||30080|0x00000018|0|1|0|||0.105064000|0.129254000|274|||||||||||||||||||22,20,22|4||||||||||||||||||||||||||||||||||
71|Dec 22, 2019 18:23:11.898145000 GMT|2.685688000|580|6|||||||||4|0.359480000|0.000285000|42516|443|492|32||92160|0x00000018|0|1|0|||0.000285000|0.129254000|492|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
74|Dec 22, 2019 18:23:12.055768000 GMT|2.843311000|484|6|||||||||4|0.517103000|0.157623000|443|42516|396|32||31104|0x00000018|0|1|0|||0.157623000|0.129254000|396|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
75|Dec 22, 2019 18:23:12.095890000 GMT|2.883433000|88|6|||||||||4|0.557225000|0.040122000|42516|443|0|32||94720|0x00000010|0|1|0|||0.040122000|0.129254000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
78|Dec 22, 2019 18:23:12.217513000 GMT|3.005056000|137|6|||||||||4|0.678848000|0.121623000|443|42516|49|32||31104|0x00000018|0|1|0||||0.129254000|49|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
79|Dec 22, 2019 18:23:12.217826000 GMT|3.005369000|88|6|||||||||4|0.679161000|0.000313000|42516|443|0|32||94720|0x00000010|0|1|0|||0.000313000|0.129254000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
81|Dec 22, 2019 18:23:19.307633000 GMT|10.095176000|124|6|||||||||2|10.002117000|9.876114000|40544|443|36|32||185|0x00000018|0|1|0|||||36|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
83|Dec 22, 2019 18:23:19.309574000 GMT|10.097117000|266|6|||||||||2|10.004058000|0.001941000|40544|443|178|32||185|0x00000018|0|1|0|||||214|||||||||||||||||||23,23,23,23|||||||||||||||||||||||||||||||||||
86|Dec 22, 2019 18:23:19.435968000 GMT|10.223511000|88|6|||||||||2|10.130452000|0.126394000|443|40544|0|32||1452|0x00000010|0|1|0|||0.128335000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
88|Dec 22, 2019 18:23:19.443876000 GMT|10.231419000|88|6|||||||||2|10.138360000|0.007908000|443|40544|0|32||1452|0x00000010|0|1|0|||0.134302000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
89|Dec 22, 2019 18:23:29.306347000 GMT|20.093890000|124|6|||||||||2|20.000831000|9.862471000|40544|443|36|32||185|0x00000018|0|1|0|||||36|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
91|Dec 22, 2019 18:23:29.307837000 GMT|20.095380000|266|6|||||||||2|20.002321000|0.001490000|40544|443|178|32||185|0x00000018|0|1|0|||||214|||||||||||||||||||23,23,23,23|||||||||||||||||||||||||||||||||||
94|Dec 22, 2019 18:23:29.443754000 GMT|20.231297000|88|6|||||||||2|20.138238000|0.135917000|443|40544|0|32||1452|0x00000010|0|1|0|||0.137407000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
96|Dec 22, 2019 18:23:29.459668000 GMT|20.247211000|88|6|||||||||2|20.154152000|0.015914000|443|40544|0|32||1452|0x00000010|0|1|0|||0.151831000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
98|Dec 22, 2019 18:23:34.821074000 GMT|25.608617000|119|6|||||||||5|0.000000000|0.000000000|443|42509|31|32||249|0x00000018|0|1|0|||||31|||||||||||||||||||21|||||||||1||||||||||||||||||||||||||
99|Dec 22, 2019 18:23:34.821451000 GMT|25.608994000|88|6|||||||||5|0.000377000|0.000377000|42509|443|0|32||185|0x00000010|0|1|0|||0.000377000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
102|Dec 22, 2019 18:23:34.821579000 GMT|25.609122000|88|6|||||||||5|0.000505000|0.000128000|443|42509|0|32||249|0x00000011|1|1|0|||||||||||||||||||||||||||||||||||||||||||||2097152||||||||||||||
104|Dec 22, 2019 18:23:34.821720000 GMT|25.609263000|88|6|||||||||5|0.000646000|0.000141000|443|42509|0|32||249|0x00000011|1|1|0||||||||1||||1|||||||||||||||||||||||||||||||||2097152,6291456||||||||||||||
105|Dec 22, 2019 18:23:34.821861000 GMT|25.609404000|100|6|||||||||5|0.000787000|0.000141000|42509|443|0|44||185|0x00000010|0|1|0|||0.000282000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
107|Dec 22, 2019 18:23:39.305344000 GMT|30.092887000|124|6|||||||||2|29.999828000|9.845676000|40544|443|36|32||185|0x00000018|0|1|0|||||36|||||||||||||||||||23|||||||||||||||||||||||||||||||||||
109|Dec 22, 2019 18:23:39.306626000 GMT|30.094169000|266|6|||||||||2|30.001110000|0.001282000|40544|443|178|32||185|0x00000018|0|1|0|||||214|||||||||||||||||||23,23,23,23|||||||||||||||||||||||||||||||||||
112|Dec 22, 2019 18:23:39.434489000 GMT|30.222032000|88|6|||||||||2|30.128973000|0.127863000|443|40544|0|32||1452|0x00000010|0|1|0|||0.129145000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
114|Dec 22, 2019 18:23:39.450406000 GMT|30.237949000|88|6|||||||||2|30.144890000|0.015917000|443|40544|0|32||1452|0x00000010|0|1|0|||0.143780000||||||||||||||||||||||||||||||||||||||||||||||||||||||||
115|Dec 22, 2019 18:23:39.644236000 GMT|30.431779000|102|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|53|46605|||||0x00000100||0||1|slike.indiatimes.com|
118|Dec 22, 2019 18:23:39.705181000 GMT|30.492724000|299|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|46605|53|||||0x00008180|0|1|0.060945000|1|slike.indiatimes.com|1007,6314,17,17,17,17
119|Dec 22, 2019 18:23:39.705882000 GMT|30.493425000|102|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1|53|37528|||||0x00000100||0||1|slike.indiatimes.com|
122|Dec 22, 2019 18:23:39.738252000 GMT|30.525795000|203|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1|37528|53|||||0x00008180|0|1|0.032370000|1|slike.indiatimes.com|1007,6314,14
123|Dec 22, 2019 18:23:39.747129000 GMT|30.534672000|96|6|||||||||6|0.000000000|0.000000000|48300|443|0|40||65535|0x00000002|0|0|1||||||||||||||||||||||512|||||||||||||||||||||||2097152||||||||||||||
126|Dec 22, 2019 18:23:39.819139000 GMT|30.606682000|96|6|||||||||6|0.072010000|0.072010000|443|48300|0|40||28560|0x00000012|0|1|1|||0.072010000|||||||||||||||||||128|||||||||||||||||||||||2097152||||||||||||||
127|Dec 22, 2019 18:23:39.819417000 GMT|30.606960000|88|6|||||||||6|0.072288000|0.000278000|48300|443|0|32||81408|0x00000010|0|1|0|||0.000278000|0.072288000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
129|Dec 22, 2019 18:23:39.834402000 GMT|30.621945000|270|6|||||||||6|0.087273000|0.014985000|48300|443|182|32||81408|0x00000018|0|1|0||||0.072288000|182|||||||||||||||||||22|1|||slike.indiatimes.com|http/1.1||49195,49196,52393,49199,49200,52392,49161,49162,49171,49172,156,157,47,53||||||||||||||||||||||||||||
132|Dec 22, 2019 18:23:39.894310000 GMT|30.681853000|88|6|||||||||6|0.147181000|0.059908000|443|48300|0|32||29696|0x00000010|0|1|0|||0.059908000|0.072288000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
134|Dec 22, 2019 18:23:39.894463000 GMT|30.682006000|1426|6|||||||||6|0.147334000|0.000153000|443|48300|1338|32||29696|0x00000010|0|1|0||||0.072288000|1338|||||||||||||||||||22|2||||http/1.1||49200||||||||||||||||||||||||||||
135|Dec 22, 2019 18:23:39.894614000 GMT|30.682157000|88|6|||||||||6|0.147485000|0.000151000|48300|443|0|32||83968|0x00000010|0|1|0|||0.000151000|0.072288000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
138|Dec 22, 2019 18:23:39.894733000 GMT|30.682276000|1426|6|||||||||6|0.147604000|0.000119000|443|48300|1338|32||29696|0x00000010|0|1|0||||0.072288000|1338||||||||||||||||||||||||||||||||||||||||||||||||||||||
139|Dec 22, 2019 18:23:39.894867000 GMT|30.682410000|88|6|||||||||6|0.147738000|0.000134000|48300|443|0|32||86528|0x00000010|0|1|0|||0.000134000|0.072288000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
142|Dec 22, 2019 18:23:39.894942000 GMT|30.682485000|1426|6|||||||||6|0.147813000|0.000075000|443|48300|1338|32||29696|0x00000010|0|1|0||||0.072288000|1338||||||||||||||||||||||||||||||||||||||||||||||||||||||
143|Dec 22, 2019 18:23:39.895053000 GMT|30.682596000|88|6|||||||||6|0.147924000|0.000111000|48300|443|0|32||89088|0x00000010|0|1|0|||0.000111000|0.072288000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
146|Dec 22, 2019 18:23:39.895112000 GMT|30.682655000|170|6|||||||||6|0.147983000|0.000059000|443|48300|82|32||29696|0x00000018|0|1|0||||0.072288000|82||||||||||||||||||||||||||||||||||||||||||||||||||||||
147|Dec 22, 2019 18:23:39.895198000 GMT|30.682741000|88|6|||||||||6|0.148069000|0.000086000|48300|443|0|32||89088|0x00000010|0|1|0|||0.000086000|0.072288000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
149|Dec 22, 2019 18:23:39.897997000 GMT|30.685540000|100|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2|53|40328|||||0x00000100||0||1|graph.facebook.com|
151|Dec 22, 2019 18:23:39.898097000 GMT|30.685640000|100|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||3|53|41410|||||0x00000100||0||1|graph.facebook.com|
154|Dec 22, 2019 18:23:39.944199000 GMT|30.731742000|170|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2|40328|53|||||0x00008180|0|1|0.046202000|1|graph.facebook.com|2439,2439,57
156|Dec 22, 2019 18:23:39.944365000 GMT|30.731908000|170|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||3|41410|53|||||0x00008180|0|1|0.046268000|1|graph.facebook.com|2439,2439,57
157|Dec 22, 2019 18:23:39.944783000 GMT|30.732326000|100|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||4|53|40802|||||0x00000100||0||1|graph.facebook.com|
159|Dec 22, 2019 18:23:39.944840000 GMT|30.732383000|100|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||5|53|37538|||||0x00000100||0||1|graph.facebook.com|
161|Dec 22, 2019 18:23:39.954754000 GMT|30.742297000|98|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||6|53|37952|||||0x00000100||0||1|ase.clmbtech.com|
164|Dec 22, 2019 18:23:39.968235000 GMT|30.755778000|1426|6|||||||||6|0.221106000|0.073037000|443|48300|1338|32||29696|0x00000010|0|1|0||||0.072288000|1338||||||||||||||||||||||||||||||||||||||||||||||||||||||
165|Dec 22, 2019 18:23:39.968460000 GMT|30.756003000|88|6|||||||||6|0.221331000|0.000225000|48300|443|0|32||92160|0x00000010|0|1|0|||0.000225000|0.072288000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
168|Dec 22, 2019 18:23:39.968580000 GMT|30.756123000|1049|6|||||||||6|0.221451000|0.000120000|443|48300|961|32||29696|0x00000018|0|1|0||||0.072288000|961|||||||||||||||||||22,22,22,22|11,22,12,14|||||||||||mmnotification.indiatimes.com,m.navgujaratsamay.com,js.etb2bimg.com,auto.economictimes.indiatimes.com,apiv2.gaanacdn.com,www.ahmedabadmirror.com,etportfolio.indiatimes.com,health.economictimes.indiatimes.com,api.gaanacdn.com,mfapps.economictimes.indiatimes.com,css.etb2bimg.com,post.magicbricks.com,tmsymnotifications.indiatimes.com,vknotifications.indiatimes.com,slike.indiatimes.com,tech.economictimes.indiatimes.com,www.bombaytimes.com,mediaresources.idiva.com,apiv4.gaana.com,ll.gaanacdn.com,gnnotifications.gadgetsnow.com,static.economictimes.indiatimes.com,www.punemirror.in,m.photos.timesofindia.com,mbfeeds.magicbricks.com,tamil.samayam.com,m.timesofindia.com,bmnotification.indiatimes.com,b2bimg.economictimes.indiatimes.com,m.vijaykarnataka.com,pmnotification.indiatimes.com,www.mumbaimirror.indiatimes.com,nprssfeeds.indiatimes.com,stockapps.economictimes.indiatimes.com,www.gadgetsnow.com,timesofindia.indiatimes.com,cio.economictimes.indiatimes.com,photogallery.indiatimes.com,static.etinsure.com,realty.economictimes.indiatimes.com,images.economictimes.indiatimes.com,topgear.wwmindia.com,ngsnotifications.indiatimes.com,marketgraphs.economictimes.indiatimes.com,streams.thejukeboxstudio.com,amnotification.indiatimes.com,css373.gaanacdn.com,mobilelivefeeds.indiatimes.com,www.mumbaimirror.com,www.magicbricks.com,m.maharashtratimes.com,malayalam.samayam.com,pgi.magicbricks.com,m.gadgetsnow.com,nbtnotifications.indiatimes.com,telecom.economictimes.indiatimes.com,gaana.co.in,m.telugu.samayam.com,eisamay.indiatimes.com,subscription.indiatimes.com,telugu.samayam.com,energy.economictimes.indiatimes.com,m.eisamay.com,rating.magicbricks.com,pwacss.gaanacdn.com,m.malayalam.samayam.com,ciso.economictimes.indiatimes.com,mlsymnotifications.indiatimes.com,static.eis.indiatimes.com,www.staticclmbtech.com,tlsymnotifications.indiatimes.com,album.bombaytimes.com,mcxlivefeeds.indiatimes.com,blogs.timesofindia.indiatimes.com,maharashtratimes.indiatimes.com,www.newspointapp.com,pflivefeeds.indiatimes.com,navbharattimesfeeds.indiatimes.com,m.tamil.samayam.com,ai-portal.gaana.com,navgujaratsamay.indiatimes.com,www.happytrips.com,m.navbharattimes.indiatimes.com,htnotification.happytrips.com,mtnotifications.indiatimes.com,webservices.indiatimes.com,vijaykarnataka.indiatimes.com,staging.whatshot.in,retail.economictimes.indiatimes.com,akamai.newspointapp.com,brandequity.economictimes.indiatimes.com,st.etb2bimg.com,streams.gaana.com,cfo.economictimes.indiatimes.com,img.etb2bimg.com,etfeedscache.indiatimes.com,esnotifications.indiatimes.com,navbharattimes.indiatimes.com,www.bangaloremirror.com|||||||||||||||||||||||
169|Dec 22, 2019 18:23:39.968699000 GMT|30.756242000|88|6|||||||||6|0.221570000|0.000119000|48300|443|0|32||94720|0x00000010|0|1|0|||0.000119000|0.072288000|||||||||||||||||||||||||||||||||||||||||||||||||||||||
172|Dec 22, 2019 18:23:39.980253000 GMT|30.767796000|158|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||5|37538|53|||||0x00008180|0|1|0.035413000|1|graph.facebook.com|2439,2439,57
174|Dec 22, 2019 18:23:39.980408000 GMT|30.767951000|262|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||6|37952|53|||||0x00008180|0|1|0.025654000|1|ase.clmbtech.com|289,6029,20,20,20
176|Dec 22, 2019 18:23:39.980501000 GMT|30.768044000|158|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||4|40802|53|||||0x00008180|0|1|0.035718000|1|graph.facebook.com|2439,2439,57
177|Dec 22, 2019 18:23:39.980894000 GMT|30.768437000|98|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||7|53|46551|||||0x00000100||0||1|ase.clmbtech.com|
179|Dec 22, 2019 18:23:39.982391000 GMT|30.769934000|96|6|||||||||7|0.000000000|0.000000000|42598|443|0|40||65535|0x00000002|0|0|1||||||||||||||||||||||512|||||||||||||||||||||||2097152||||||||||||||
181|Dec 22, 2019 18:23:39.984754000 GMT|30.772297000|96|6|||||||||8|0.000000000|0.000000000|42599|443|0|40||65535|0x00000002|0|0|1||||||||||||||||||||||512|||||||||||||||||||||||2097152||||||||||||||
183|Dec 22, 2019 18:23:39.987126000 GMT|30.774669000|214|6|||||||||6|0.239997000|0.018427000|48300|443|126|32||94720|0x00000018|0|1|0||||0.072288000|126|||||||||||||||||||22,20,22|16||||||||||||||||||||||||||||||||||
186|Dec 22, 2019 18:23:39.998172000 GMT|30.785715000|194|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||7|46551|53|||||0x00008180|0|1|0.017278000|1|ase.clmbtech.com|289,6029,4
187|Dec 22, 2019 18:23:40.000682000 GMT|30.788225000|96|6|||||||||9|0.000000000|0.000000000|40841|443|0|40||65535|0x00000002|0|0|1||||||||||||||||||||||512|||||||||||||||||||||||2097152||||||||||||||
189|Dec 22, 2019 18:23:40.023899000 GMT|30.811442000|97|6|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||8|53|41871|||||0x00000100||0||1|t.appsflyer.com|
